institution_id,programme,project_name,amount,basis,certainty
school:00520152,Operační program Životní prostředí 2021—2027,"Energetické úspory objektu  Střední odborné školy obchodu, užitého umění a designu, Plzeň, Nerudova 33",36393808,allocated,observed
school:18242171,Operační program Životní prostředí 2021—2027,"Energetického úspory Střední školy Rokycany, Jeřabinová 96/III",18174221,allocated,observed
school:48380296,Operační program Životní prostředí 2021—2027,"Energeticky úsporná opatření  - školní areál Gymnázia a SOŠ, ul. Mládežníků 1115, Rokycany",72143505,allocated,observed
school:60064781,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti administrativní budova a víceúčelové zařízení SŠ,9961177,allocated,observed
school:60064781,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti veřejných budov a veřejné infrastruktury Domov mládeže VOŠ a SZeŠ Tábor,21754751,allocated,observed
school:60869861,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti objektu domova mládeže VOŠ a SLŠ Bedřicha Schwarzenberga, Písek",31563425,allocated,observed
school:49457888,Operační program Životní prostředí 2021—2027,Modernizace stravovacího provozu ZŠ Tyršova,16107882,allocated,observed
school:00055166,Operační program Životní prostředí 2021—2027,"Energetické úspory gastro provozu na Střední škole dopravy, obchodu a služeb Moravský Krumlov, p. o.",21312480,allocated,observed
school:00073172,Operační program Životní prostředí 2021—2027,Modernizace školní jídelny SOU Dačice,14268399,allocated,observed
school:60680342,Operační program Životní prostředí 2021—2027,"Komplexní rekonstrukce školní kuchyně s jídelnou včetně vybavení při SPŠ Edvarda Beneše a OA Břeclav, p.o.",24877965,allocated,observed
school:00219321,Operační program Životní prostředí 2021—2027,Modernizace stravovacího provozu při ISŠA Brno,11415327,allocated,observed
school:65268687,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti provozu - Základní škola a Mateřská škola Pohořelice, příspěvková organizace",2327871,allocated,observed
school:48342912,Operační program Životní prostředí 2021—2027,Modernizace školní kuchyně - GJSB,13777027,allocated,observed
school:70932158,Operační program Životní prostředí 2021—2027,"Základní škola Prachatice, Vodňanská 287 - REKONSTRUKCE GASTROPROVOZU",3355215,allocated,observed
school:49774301,Operační program Životní prostředí 2021—2027,Modernizace školní kuchyně a jídelny SPŠe Plzeň,88396044,allocated,observed
school:49778102,Operační program Životní prostředí 2021—2027,"Rekonstrukce školní kuchyně a jídelny - gymnázium Luďka Pika, Opavská 21, Plzeň",8582276,allocated,observed
school:62160095,Operační program Životní prostředí 2021—2027,"Modernizace stravovacího provozu při Mateřské škole speciální, základní škole speciální a praktické škole ELPIS Brno, p. o.",9678402,allocated,observed
school:00380385,Operační program Životní prostředí 2021—2027,Modernizace gastroprovozu při SŠ Čichnova,18496809,allocated,observed
school:00583855,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti gastroprovozu - SOŠ strojní a elektrotechnická Velešín,10875783,allocated,observed
school:00583278,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti gastroprovozu - Základní škola a Montessori mateřská škola Prachatice,6314385,allocated,observed
school:00477419,Operační program Životní prostředí 2021—2027,Modernizace gastro zařízení ve školní restauraci sv. Rafael,14085180,allocated,observed
school:60555211,Operační program Životní prostředí 2021—2027,Rekonstrukce kuchyně,36137925,allocated,observed
school:00600920,Operační program Životní prostředí 2021—2027,Komplexní rekonstrukce školní kuchyně,7541204,allocated,observed
school:47922061,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti gastroprovozu - Střední škola designu a módy, Prostějov",2848340,allocated,observed
school:00602124,Operační program Životní prostředí 2021—2027,Rekonstrukce stravovacího provozu SPŠCH,23769818,allocated,observed
school:49589792,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti gastroprovozu - Gymnázium, Šumperk, Masarykovo náměstí 8",4192650,allocated,observed
school:00527939,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti školní kuchyně SŠSOG Hradec Králové - V Lipkách,8419491,allocated,observed
school:44940343,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti gastroprovozu - Základní škola Lipník nad Bečvou, ulice Osecká 315, okres Přerov, příspěvková organizace Osecká 315/30, 751 31 Lipník nad Bečvou",18316683,allocated,observed
school:06668364,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti školní kuchyně Zemědělské akademie a Gymnázia Hořice,2483444,allocated,observed
school:71340874,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti gastroprovozu - Základní škola a Mateřská škola Údolí Desné,8893500,allocated,observed
school:70994838,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti gastroprovozu - Základní škola a mateřská škola Červená Voda, Červená Voda 341, 561 61 Červená Voda",8388476,allocated,observed
school:62690361,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti školní kuchyně VOŠ, SŠ, ZŠ a MŠ Štefánikova",20877218,allocated,observed
school:00846881,Operační program Životní prostředí 2021—2027,Rekonstrukce prostor školní kuchyně,21713974,allocated,observed
school:15062848,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti školní kuchyně SPŠ, SOŠ a SOU, Hradec Králové",7490885,allocated,observed
school:00128198,Operační program Životní prostředí 2021—2027,Rekonstrukce kuchyně SPŠ Otrokovice,13405381,allocated,observed
school:00583839,Operační program Životní prostředí 2021—2027,Novostavba Domova mládeže a školní jídelny při Gymnáziu Český Krumlov,192556460,allocated,observed
school:60869968,Operační program Životní prostředí 2021—2027,Novostavba Základní umělecká škola Milevsko,209121750,allocated,observed
school:70943168,Operační program Životní prostředí 2021—2027,Stavební úpravy za účelem vybudování odborných učeben a komunitní tělocvičny u ZŠ T. Šobra Písek - OPŽP,206111052,allocated,observed
school:47935952,Operační program Životní prostředí 2021—2027,SŠ nábytkářská a obchodu Bystřice p. Hostýnem - snížení energetické náročnosti objektu školy a dílen,42633890,allocated,observed
school:61716413,Operační program Životní prostředí 2021—2027,"ZŠ Otrokovice, Komenského - snížení energetické náročnosti budovy",18983008,allocated,observed
school:00128198,Operační program Životní prostředí 2021—2027,SPŠ Otrokovice  - snížení energetické náročnosti budovy - kuchyně,27244112,allocated,observed
school:00128198,Operační program Životní prostředí 2021—2027,SPŠ Otrokovice  - snížení energetické náročnosti - budova A,54217977,allocated,observed
school:61716634,Operační program Životní prostředí 2021—2027,"DD, ZŠ a PŠ Valašské Klobouky - snížení energetické náročnosti budovy",33800940,allocated,observed
school:47935936,Operační program Životní prostředí 2021—2027,VOŠP a SPŠ mlékárenská Kroměříž - snížení energetické náročnosti budovy,31120668,allocated,observed
school:00087751,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti SŠTŘ Nový Bydžov - dílny SPV Hlušice,26865820,allocated,observed
school:06668364,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti ZA a Gymnázia Hořice - DM Šalounova,26081927,allocated,observed
school:00087815,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti budovy tělocvičny Střední školy řemeslné Jaroměř,17776611,allocated,observed
school:06668364,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti ZA a Gymnázia Hořice - DM Riegrova,13626891,allocated,observed
school:00559466,Operační program Životní prostředí 2021—2027,Oprava fasád a energetické úspory SPŠ stavební Brno-Kudelova,36372986,allocated,observed
school:00530506,Operační program Životní prostředí 2021—2027,Řešení školního stravování (jídelny) a energetických úspor budovy dílen,16966734,allocated,observed
school:60650494,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti objekt školní jídelny VOŠ a SPŠ Volyně,13373262,allocated,observed
school:00226475,Operační program Životní prostředí 2021—2027,Hala SŠTE Brno - energetické úspory,46645615,allocated,observed
school:72549572,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti veřejných budov a veřejné infrastruktury - Soběslav, objekt Na Pískách 469, budova sociálního zázemí",4141757,allocated,observed
school:00477419,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti-objekt dílny a školní jídelny SŠ a ZŠ Vimperk, Kasárenská 1133 Prachatice",10099404,allocated,observed
school:00477419,Operační program Životní prostředí 2021—2027,"Snížení energetické náročnosti-objekt školy a domova mládeže SŠ a ZŠ Vimperk, Kasárenská 1134 Prachatice",27962929,allocated,observed
school:00477419,Operační program Životní prostředí 2021—2027,Snížení energetické náročnosti veřejných budov a veřejné infrastruktury: objekt 1. máje 127 Vimperk,10309067,allocated,observed
school:60043792,Operační program Životní prostředí 2021—2027,Fotovoltaická instalace ZŠ Vojtěcha Martínka Brušperk,4098525,allocated,observed
school:00836397,Operační program Životní prostředí 2021—2027,"Fotovoltaika v obci Dolní Němčí, objekt ZŠ - 76,95 kWp",3199359,allocated,observed
school:60650494,Operační program Životní prostředí 2021—2027,Instalace fotovoltaické elektrárny na objekt kotelny VOŠ a SPŠ  Volyně,1908726,allocated,observed
school:00582158,Operační program Životní prostředí 2021—2027,"Instalace fotovoltaické elektrárny na objektu domova mládeže ul. Trocnovská VOŠ automobilní, České Budějovice",703077,allocated,observed
school:72549572,Operační program Životní prostředí 2021—2027,"Instalace fotovoltaické elektrárny na objektu domova mládeže Bechyňská, Soběslav",1272343,allocated,observed
school:72549572,Operační program Životní prostředí 2021—2027,"Instalace FVE a výměna zdroje vytápění na objektu školy Wilsonova 405, Soběslav",7291871,allocated,observed
school:72549572,Operační program Životní prostředí 2021—2027,"Instalace FVE a výměna zdroje vytápění na objektu domova mládeže Jiráskova 544, Soběslav",8646167,allocated,observed
school:72549572,Operační program Životní prostředí 2021—2027,"Instalace FVE a výměna zdroje vytápění na objektu školy Jiráskova 544, Soběslav",4091929,allocated,observed
school:00582158,Operační program Životní prostředí 2021—2027,"Instalace FVE a výměna zdroje vytápění na budově praktického vyučování Skuherského, VOŠ automobilní  České Budějovice",3181590,allocated,observed
school:61385611,Operační program Životní prostředí 2021—2027,Hospodaření s dešťovou vodou s využitím v přírodních zahradách v areálu školy ZŠ Mohylová,974489,allocated,observed
school:60680318,Operační program Životní prostředí 2021—2027,Nakládání s dešťovými vodami - SViŠ  Valtice,2249709,allocated,observed
school:60371757,Operační program Životní prostředí 2021—2027,Gymnázium JAK a JŠ s právem SJZ Uherský Brod - výměna zpevněných povrchů,4258402,allocated,observed
school:00559105,Operační program Životní prostředí 2021—2027,Gymnázium Zlín - Lesní čtvrť - Výměna zpevněných povrchů,10295835,allocated,observed
school:60680377,Operační program Životní prostředí 2021—2027,"GSS Mikulov, dílny - nakládání s dešťovými vodami",3070047,allocated,observed
